Establishment ID,Establishment Status,Inspection ID,Establishment Name,Establishment Type,Infraction Details,Severity,Action,Outcome,Amount Fined,Inspection Date,year,month,day
10675943,Pass,105422023.0,MARRIOTT BANQUET KITCHEN,Banquet Facility,,,,,,2024-07-18,2024,7,18
10798867,Pass,105421721.0,MARUSYA'S KITCHEN,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10798867,Pass,105421721.0,MARUSYA'S KITCHEN,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-07-18,2024,7,18
10798867,Pass,105421721.0,MARUSYA'S KITCHEN,Restaurant,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10805510,Pass,105387764.0,MEHFILL INDIAN CUISINE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10372466,Pass,105418311.0,MERIDIAN HALL,Banquet Facility,,,,,,2024-07-18,2024,7,18
10672295,Pass,105422421.0,MORNING PARADE COFFEE BAR,Restaurant,,,,,,2024-07-18,2024,7,18
9002344,Pass,105421864.0,MOTHERCRAFT:ROBERTSON HOUSE (32 HEATH STREET WEST),Child Care - Food Preparation,,,,,,2024-07-18,2024,7,18
10609308,Pass,105421769.0,Mad Mexican Food Products,Food Processing Plant,,,,,,2024-07-18,2024,7,18
9013573,Pass,105421945.0,N' SHEEMAEHN: SCARBOROUGH CAMPUS CHILD CARE CENTRE,Child Care - Food Preparation,,,,,,2024-07-18,2024,7,18
10700833,Pass,105421797.0,NINETAILS COFFEE BAR,Cafeteria - Public Access,,,,,,2024-07-18,2024,7,18
10796899,Pass,105421799.0,NUTTEA,Food Take Out,,,,,,2024-07-18,2024,7,18
10372928,Pass,105418515.0,OBSESSION III,Chartered Cruise Boats,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10372928,Pass,105418515.0,OBSESSION III,Chartered Cruise Boats,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10372928,Pass,105418515.0,OBSESSION III,Chartered Cruise Boats,THERMOMETER IN HOT-HOLDING EQUIPMENT NOT EASILY READABLE - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10372928,Pass,105418515.0,OBSESSION III,Chartered Cruise Boats,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-07-18,2024,7,18
10372928,Pass,105418515.0,OBSESSION III,Chartered Cruise Boats,USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10224205,Pass,105395348.0,OJJJ'S VARIETY,Food Take Out,,,,,,2024-07-18,2024,7,18
9011256,Pass,105421900.0,OKONOMI HOUSE,Restaurant,,,,,,2024-07-18,2024,7,18
10751010,Pass,105422428.0,ONYX  CHOCOLATES,Ice Manufacturing Plant,,,,,,2024-07-18,2024,7,18
9022303,Pass,105421867.0,ORIOLE PARKWAY GROUP HOME,Institutional Food Services,,,,,,2024-07-18,2024,7,18
9011510,Pass,105422003.0,PAESE RISTORANTE,Restaurant,USE UTENSILS NOT OF READILY CLEANABLE FORM - SEC.  8(1)(C),S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
9011510,Pass,105422003.0,PAESE RISTORANTE,Restaurant,USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
9011510,Pass,105422003.0,PAESE RISTORANTE,Restaurant,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN WASH WATER BETWEEN 60 C AND 71 C - SEC. 20(1)(A)(I) ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
9011510,Pass,105422003.0,PAESE RISTORANTE,Restaurant,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
9011510,Pass,105422003.0,PAESE RISTORANTE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
9011510,Pass,105422003.0,PAESE RISTORANTE,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
9011510,Pass,105422003.0,PAESE RISTORANTE,Restaurant,USE UTENSILS NOT FREE FROM CRACKS IN CONTACT WITH FOOD - SEC. 8(2)(B)  ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10766576,Pass,105422024.0,PAR BAR,Cocktail Bar / Beverage Room,,,,,,2024-07-18,2024,7,18
10756648,Pass,105422310.0,PASTABLE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10681043,Pass,105419528.0,PHO ANH VU,Restaurant,,,,,,2024-07-18,2024,7,18
10416229,Pass,105422148.0,POPEYE'S,Restaurant,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10416229,Pass,105422148.0,POPEYE'S,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
9009289,Pass,105422156.0,POTENZA MEATS,Butcher Shop,,,,,,2024-07-18,2024,7,18
10736948,Pass,105421983.0,R SUSHI,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10736948,Pass,105421983.0,R SUSHI,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
9012868,Pass,105422118.0,REGINA PIZZERIA & TRATTORIA,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
9013137,Pass,105422053.0,ROWNTREE EARLY LEARNING CHILD CARE CENTRE,Child Care - Food Preparation,,,,,,2024-07-18,2024,7,18
9013165,Pass,105411428.0,ROYAL CANADIAN LEGION,Banquet Facility,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10803496,Pass,105422430.0,SAIGON PAI,Restaurant,USE CLOTH NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A),M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10803496,Pass,105422430.0,SAIGON PAI,Restaurant,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10803496,Pass,105422430.0,SAIGON PAI,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10803496,Pass,105422430.0,SAIGON PAI,Restaurant,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10759611,Pass,105422454.0,SALUS FRESH FOODS,Food Take Out,,,,,,2024-07-18,2024,7,18
10802164,Pass,105417537.0,SANDY'S  RESTAURANT,Restaurant,,,,,,2024-07-18,2024,7,18
10818260,Pass,105421462.0,SARVI INDIAN CUISINE,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-07-17,2024,7,17
10818260,Pass,105421462.0,SARVI INDIAN CUISINE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-17,2024,7,17
10818260,Pass,105421462.0,SARVI INDIAN CUISINE,Restaurant,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-17,2024,7,17
10818260,Pass,105421462.0,SARVI INDIAN CUISINE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-17,2024,7,17
10743711,Pass,105422404.0,SAVA CREPES  & COFFEE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
9013525,Pass,105422204.0,SAVING GRACE,Restaurant,,,,,,2024-07-18,2024,7,18
10656436,Pass,105421894.0,SHANGHAI 360,Food Court Vendor,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10656436,Pass,105421894.0,SHANGHAI 360,Food Court Vendor,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10681179,Pass,105422096.0,SOBEYS,Supermarket,,,,,,2024-07-18,2024,7,18
10818353,Pass,105422020.0,SOUTHERN AROMA ON THE GO,Food Take Out,,,,,,2024-07-18,2024,7,18
10765072,Pass,105421997.0,STACY'S ISLAND FLAVOR RESTAURANT,Food Take Out,,,,,,2024-07-18,2024,7,18
10351311,Pass,105421985.0,STOP BBQ CHICKEN & STUFF,Food Take Out,,,,,,2024-07-18,2024,7,18
10695154,Pass,105404207.0,SWEATY BETTY'S,Cocktail Bar / Beverage Room,,,,,,2024-07-18,2024,7,18
10818398,Pass,105422365.0,TAWA KITCHEN-PIZZA CHEF 1313,Food Take Out,Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10818398,Pass,105422365.0,TAWA KITCHEN-PIZZA CHEF 1313,Food Take Out,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10614024,Pass,105422301.0,TED ROGERS SCHOOL OF HOSPITALITY & TOURISM MANAGEMENT (TRSM) CULINARY & CATERING DEPARTMENT,Food Caterer,,,,,,2024-07-18,2024,7,18
10777328,Pass,105422302.0,TED'S KIOSK,Food Take Out,,,,,,2024-07-18,2024,7,18
10663152,Pass,105422253.0,THE NIGHT BAKER,Food Take Out,,,,,,2024-07-18,2024,7,18
10574361,Pass,105422288.0,THE POWER VISIONS,Food Take Out,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-07-18,2024,7,18
10574361,Pass,105422288.0,THE POWER VISIONS,Food Take Out,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10372999,Pass,105422437.0,THE RUSSELL HILL RETIREMENT RESIDENCE,Retirement Homes(Licensed),,,,,,2024-07-18,2024,7,18
10239986,Pass,105421787.0,TIM HORTONS,Food Take Out,,,,,,2024-07-18,2024,7,18
10269776,Pass,105421789.0,TIM HORTONS,Food Take Out,,,,,,2024-07-18,2024,7,18
10325820,Pass,105422010.0,TIM HORTONS,Restaurant,,,,,,2024-07-18,2024,7,18
10486218,Pass,105422290.0,TIM HORTONS,Food Court Vendor,,,,,,2024-07-18,2024,7,18
9016416,Pass,105422001.0,TINY TREASURE DAY CARE CENTRE,Child Care - Food Preparation,,,,,,2024-07-18,2024,7,18
10624185,Pass,105421845.0,TUNG HING BAKERY,Bakery,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10624185,Pass,105421845.0,TUNG HING BAKERY,Bakery,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10624185,Pass,105421845.0,TUNG HING BAKERY,Bakery,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10624185,Pass,105421845.0,TUNG HING BAKERY,Bakery,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10673435,Pass,105406564.0,UMAMI HOUSE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10613682,Pass,105421935.0,UNION CHICKEN,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10613682,Pass,105421935.0,UNION CHICKEN,Restaurant,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10613682,Pass,105421935.0,UNION CHICKEN,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10613682,Pass,105421935.0,UNION CHICKEN,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10662350,Pass,105422099.0,VINTAGE THAI,Restaurant,USE UTENSILS NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10306585,Pass,105422069.0,WANDA'S PIE IN THE SKY,Bakery,Food premise not maintained with ceilings in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10818247,Pass,105421377.0,WESTWOOD GRILL PAN-ASIAN CUISINE,Restaurant,Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10818247,Pass,105421377.0,WESTWOOD GRILL PAN-ASIAN CUISINE,Restaurant,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
10818247,Pass,105421377.0,WESTWOOD GRILL PAN-ASIAN CUISINE,Restaurant,Food premise not maintained with ceilings in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10818247,Pass,105421377.0,WESTWOOD GRILL PAN-ASIAN CUISINE,Restaurant,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10818247,Pass,105421377.0,WESTWOOD GRILL PAN-ASIAN CUISINE,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10818247,Pass,105421377.0,WESTWOOD GRILL PAN-ASIAN CUISINE,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-07-18,2024,7,18
10244661,Pass,105421266.0,WINDIES RESTAURANT & SPORTS BAR,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10818385,Pass,105422260.0,WINGSTOP,Restaurant,,,,,,2024-07-18,2024,7,18
10752189,Pass,105420555.0,YAO HUA SUPERMARKET,Supermarket,Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10752189,Pass,105420555.0,YAO HUA SUPERMARKET,Supermarket,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-07-18,2024,7,18
10283251,Pass,105422136.0,YWCA BERGAMOT EARLY LEARNING CENTRE,Child Care - Food Preparation,,,,,,2024-07-18,2024,7,18
10809259,Pass,105422436.0,ZANTE GREEK BISTRO,Restaurant,,,,,,2024-07-18,2024,7,18
10512464,Pass,105422801.0,7-Eleven,Food Store (Convenience/Variety),,,,,,2024-07-19,2024,7,19
10497005,Pass,105419347.0,ADONIS,Supermarket,,,,,,2024-07-15,2024,7,15
10798337,Pass,105423152.0,AERA,Restaurant,,,,,,2024-07-19,2024,7,19
10372473,Pass,105423080.0,ALBION HEIGHTS AFTER,Child Care - Catered,,,,,,2024-07-19,2024,7,19
10715483,Pass,105423142.0,ALMADINA BISTRO,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
9078709,Pass,105422510.0,ARRAY,Cafeteria - Private Access,,,,,,2024-07-19,2024,7,19
10723658,Pass,105422610.0,Atlantis Coffee Co,Food Take Out,,,,,,2024-07-19,2024,7,19
10423232,Pass,105422536.0,BALA SUPERMARKET,Supermarket,,,,,,2024-07-19,2024,7,19
10232999,Pass,105422459.0,BAR & MUSIC STUDIO,Restaurant,,,,,,2024-07-18,2024,7,18
10805046,Pass,105422740.0,BEACHES SANDBOX,Other Educational Facility Food Services,,,,,,2024-07-19,2024,7,19
10576301,Pass,105422698.0,BEAVER TAILS,Food Take Out,Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10576301,Pass,105422698.0,BEAVER TAILS,Food Take Out,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10755577,Pass,105422998.0,BELLY BUSTER SUBMARINES,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10547735,Pass,105422832.0,BISTRO ON AVENUE,Restaurant,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10547735,Pass,105422832.0,BISTRO ON AVENUE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10753734,Pass,105405979.0,BOBACHA CAFE,Food Take Out,,,,,,2024-07-19,2024,7,19
10778399,Pass,105423087.0,BURGER KING,Restaurant,USE UTENSILS NOT FREE FROM CRACKS IN CONTACT WITH FOOD - SEC. 8(2)(B)  ,S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10751465,Pass,105422765.0,BURRITO BOYZ,Restaurant,USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ,S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10751465,Pass,105422765.0,BURRITO BOYZ,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10751465,Pass,105422765.0,BURRITO BOYZ,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10751465,Pass,105422765.0,BURRITO BOYZ,Restaurant,USE FOOD EQUIPMENT NOT OF READILY CLEANABLE MATERIAL - SEC.  8(1)(C)  ,S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10744911,Pass,105422706.0,CAPRAE & SUIDAE BUTCHERY,Butcher Shop,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10744911,Pass,105422706.0,CAPRAE & SUIDAE BUTCHERY,Butcher Shop,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-07-19,2024,7,19
10744911,Pass,105422706.0,CAPRAE & SUIDAE BUTCHERY,Butcher Shop,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
9002411,Pass,105422942.0,CAPRI BAKERY,Restaurant,,,,,,2024-07-19,2024,7,19
9007496,Pass,105422695.0,CAROUSEL CAFE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
9007496,Pass,105422695.0,CAROUSEL CAFE,Restaurant,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10753630,Pass,105423075.0,CHACHEE'S CHAI CAFE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10517901,Pass,105422112.0,CHAR N0.5,Cocktail Bar / Beverage Room,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10517901,Pass,105422112.0,CHAR N0.5,Cocktail Bar / Beverage Room,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10738505,Pass,105422782.0,CHURCH'S TEXAS CHICKEN,Restaurant,,,,,,2024-07-19,2024,7,19
9003012,Pass,105422641.0,CIDER BAR - CENTRE ISLAND,Food Take Out,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
9003012,Pass,105422641.0,CIDER BAR - CENTRE ISLAND,Food Take Out,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10757568,Conditional Pass,105422702.0,CIRCLE K,Food Store (Convenience/Variety),FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10757568,Conditional Pass,105422702.0,CIRCLE K,Food Store (Convenience/Variety),Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  ,C - Crucial,Notice to Comply,,,2024-07-19,2024,7,19
10757568,Conditional Pass,105422702.0,CIRCLE K,Food Store (Convenience/Variety),Fail to protect against harbouring of pests - Sec. 13(1),S - Significant,Notice to Comply,,,2024-07-19,2024,7,19
10818460,Pass,105422883.0,CITY PIZZA,Food Take Out,,,,,,2024-07-19,2024,7,19
10507241,Pass,105422860.0,CONGEE QUEEN,Restaurant,USE UTENSILS NOT NON-TOXIC IN CONTACT WITH FOOD - SEC. 8(2)(A)  ,S - Significant,Notice to Comply,,,2024-07-19,2024,7,19
10507241,Pass,105422860.0,CONGEE QUEEN,Restaurant,Fail to ensure equipment surface cleaned as necessary - Sec. 22,S - Significant,Notice to Comply,,,2024-07-19,2024,7,19
10507241,Pass,105422860.0,CONGEE QUEEN,Restaurant,USE UTENSILS NOT FREE FROM OPEN SEAMS IN CONTACT WITH FOOD - SEC. 8(2)(B)  ,S - Significant,Notice to Comply,,,2024-07-19,2024,7,19
10507241,Pass,105422860.0,CONGEE QUEEN,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-07-19,2024,7,19
10507241,Pass,105422860.0,CONGEE QUEEN,Restaurant,Fail to protect food from contamination or adulteration - Sec. 26(1) ,C - Crucial,Notice to Comply,,,2024-07-19,2024,7,19
10507241,Pass,105422860.0,CONGEE QUEEN,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Notice to Comply,,,2024-07-19,2024,7,19
10797973,Pass,105422676.0,COSTI IMMIGRANT SERVICES,Commissary,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ,S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10782471,Pass,105423214.0,CREPE DELICIOUS,Food Take Out,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-07-19,2024,7,19
10782471,Pass,105423214.0,CREPE DELICIOUS,Food Take Out,SANITIZE UTENSILS IN QUATERNARY AMMONIUM COMPOUND SOLUTION FOR LESS THAN 45 SECONDS - SEC. 19(C) ,S - Significant,Corrected During Inspection,,,2024-07-19,2024,7,19
10516592,Pass,105406040.0,DELTA HOTEL - 3RD FL Pantry,Commissary,,,,,,2024-07-18,2024,7,18
10516582,Pass,105406039.0,DELTA HOTEL - MAIN KITCHEN (P3),Commissary,,,,,,2024-07-18,2024,7,18
10516574,Pass,105406038.0,DELTA HOTEL - STAFF CAFETERIA,Cafeteria - Private Access,Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9,M - Minor,Notice to Comply,,,2024-07-18,2024,7,18
10787279,Pass,105292189.0,DELTA HOTEL- 4th FL Rooftop,Cocktail Bar / Beverage Room,,,,,,2024-07-18,2024,7,18
10398226,Pass,105422841.0,DOMINO'S PIZZA,Food Take Out,,,,,,2024-07-19,2024,7,19
10818406,Pass,105422455.0,DOPAMINA RESTAURANT,Restaurant,OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH WASTE RECEPTACLE - SEC. 25(3)(C)   ,S - Significant,Corrected During Inspection,,,2024-07-18,2024,7,18
